doc_id,perfil_objetivo,sector_grupo,titulo,url,cnae,beneficiarios,nivel1,ambito,importe,deadline,abierto,prediccion_tool,relevante,notas
1127057,particular,artistico_deportivo,CONVENIO DE COLABORACIÓN ENTRE EL EXCMO. AYUNTAMIENTO DE ALCOY Y LA ASOCIACIÓN DE SAN JORGE DE ALCOY PARA LA REALIZACIÓN DE ACTIVIDADES RELACIONADAS CON LAS FIESTAS PATRONALES DE MOROS Y CRISTIANOS,,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,200000.0,2026-11-30,False,sí,,
1127018,particular,artistico_deportivo,"Solicitud de subvención nominativa a Club Patinaje y Hockey Línea Roller, año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,406.38,2026-05-31,False,sí,,
1127017,particular,artistico_deportivo,"Solicitud de subvención nominativa al Club de karate la Pobla de Vallbona, año 2026",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,406.38,2026-05-31,False,sí,,
1127014,particular,artistico_deportivo,Solicitud  de  la subvención nominativa AT. Vallbonense correspondiente al ejercicio 2026,https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,23531.38,2026-05-31,False,sí,,
1127013,particular,artistico_deportivo,"Solicitud de subvención nominativa al Club Deportivo More and Tennis, año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,406.38,2026-05-31,False,sí,,
1127011,particular,artistico_deportivo,"Solicitud de subvención nominativa del Club de Gimnasia Rítmica Casablanca, año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,804.48,2026-05-31,False,sí,,
1126982,particular,artistico_deportivo,"Solicitud de concesión de subvención nominativa a Club de Tir i Arrastre ""La Ferraura"", año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,609.57,2026-05-31,False,sí,,
1126980,particular,artistico_deportivo,"SOLICITUD DE LA SUBVENCIÓN NOMINATIVA AL CLUB DE BÁSQUET LA POBLA, AÑO 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,8008.06,2026-05-31,False,sí,,
1126976,particular,artistico_deportivo,SOLICITUD SUBVENCIO NOMINATIVA A CLUB DE COLOMBICULTURA LA CONSTANCIA AÑO 2026.,https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1578.63,2026-05-31,False,sí,,
1126975,particular,artistico_deportivo,Concesión de subvención económica nominativa al Club Atletismo Xàtiva para la organización de la 40ª Subida al Castillo de Xàtiva el día 15 de noviembre de 2026.,https://xativa.sedelectronica.es/,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,10500.0,,False,sí,,
1126973,particular,artistico_deportivo,"Solicitud de subvención nominativa a la Asociación Grup de Dança Falla de L´Hort, año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,406.38,2026-05-31,False,sí,,
1126958,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 CLUB TRIATLON TRIPOWER ALMAZORA,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES522 - Castellón / Castelló,4612.96,2026-08-18,False,sí,,
1126876,particular,artistico_deportivo,"SÉPTIMA PRÓRROGA PARCIAL DEL CONTRATO DE TRANSPORTE COLECTIVO DE VIAJEROS DE ALCOI, RELATIVA A LOS SERVICIOS DE OPERACIONES DESDE 20 JULIO A 31 DICIEMBRE DE 2026",,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,1044997.12,2026-12-31,False,no,,
1126813,particular,artistico_deportivo,SUBV DESTINADAS A ENTIDADES PRIVADAS PARA ACTUACIONES DE PROMOCION DEL COMERCIO LOCAL,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA | PYME Y PERSONAS FÍSICAS QUE DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES522 - Castellón / Castelló,5000.0,2026-12-30,False,sí,,
1126778,particular,artistico_deportivo,Desfile Multicolor 2026 VIRGEN DEL ROSARIO,,"ACTIVIDADES ARTÍSTICAS, DEPORTIVAS Y DE ENTRETENIMIENTO",PERSONAS FÍSICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,1417.29,2026-09-30,False,sí,,
1126753,particular,artistico_deportivo,"Convocatòria de subvencions, en règim de concurrència competitiva, als clubs i entitats esportives anualitat 2026.",www.vilademuro.net,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,83800.0,2023-07-15,False,sí,,
1126722,particular,artistico_deportivo,"Solicitud de subvención nominativa a la Asociación Cultural Falla Cervantes, año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1602.53,2026-05-31,False,sí,,
1126721,particular,artistico_deportivo,"Solicitud de subvención nominativa a la Asociación Cultural Falla Josep Antoni, año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1801.12,2026-05-31,False,sí,,
1126720,particular,artistico_deportivo,"Solicitud subvención nominativa  a la Asociación Cultural Falla Trinquet, año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1804.8,2026-05-31,False,sí,,
1126719,particular,artistico_deportivo,"Solicitud de subvención nominativa a la Asociación Cultural Falla Plaça Mercat, año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1608.05,2026-05-31,False,sí,,
1126718,particular,artistico_deportivo,"Solicitud subvención nominativa a la Asociación Cultural Falla Mas de Tous, año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1549.21,2026-05-31,False,sí,,
1126717,particular,artistico_deportivo,"Solicitud de concesión de subvención nominativa a la Asociación Cultural Falla Plaça de L´Hort, año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1860.89,2026-05-31,False,sí,,
1126716,particular,artistico_deportivo,"SOLICITUD DE CONCESIÓN DE SUBVENCIÓN NOMINATIVA A LA ASOCIACIÓN CULTURAL FALLA PLAÇA SANT JAUME, AÑO 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,Actividades de creación artística y artes escénicas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,1754.23,2026-05-31,False,sí,,
1126695,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 CLUB PILOTARI ALMASSORA,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES522 - Castellón / Castelló,6786.0,2026-08-14,False,sí,,
1126693,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 CLUB DE PIRAGÜISME ALMASSORA,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES522 - Castellón / Castelló,533.5,2026-08-14,False,sí,,
1126691,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 CLUB PATINATGE PIRUETES,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES522 - Castellón / Castelló,7470.56,2026-08-14,False,sí,,
1126688,particular,artistico_deportivo,SUBVENCIÓN NOMINATIVA 2026 ASOCIACIÓN SANTA QUITERIA CLUB PATIN,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES522 - Castellón / Castelló,6623.72,2026-08-14,False,sí,,
1126677,particular,artistico_deportivo,Subvención nominativa al Club de Pesca Bahia de Guardamar. Anualidad 2026.,,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES521 - Alicante / Alacant,4800.0,2026-12-31,False,sí,,
1126676,particular,artistico_deportivo,"Solicitud de subvención nominativa a la Penya Valencianista Balaguer, año 2026.",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,Actividades deportivas,PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,406.38,2026-05-31,False,sí,,
1126662,particular,artistico_deportivo,"Solicitud subvención nominativa Club d'ocells de cant El Canutet, año 2026",https://seu.lapobladevallbona.es/sta/CarpetaPublic/doEvent?APP_CODE=STA&PAGE_CODE=PTS2_HOME&lang=CA,"Actividades deportivas, recreativas y de entretenimiento",PERSONAS JURÍDICAS QUE NO DESARROLLAN ACTIVIDAD ECONÓMICA,LOCAL,ES523 - Valencia / València,609.57,2026-05-31,False,sí,,
